Time,cus_name,Location
11:31:00,Melissa,fruit
11:31:00,Hayden,checkout
11:31:00,Wendy,checkout
11:31:00,Stacey,dairy
11:31:00,Michele,checkout
11:31:00,Alec,fruit
11:31:00,Jacob,drinks
11:31:00,Grant,spices
11:31:00,Carl,fruit
11:32:00,Bradley,dairy
11:32:00,Cole,checkout
11:32:00,Frances,checkout
11:32:00,Sergio,fruit
11:32:00,Yolanda,fruit
11:32:00,Francisco,dairy
11:33:00,Jimmy,dairy
11:33:00,Guy,checkout
11:33:00,Erika,fruit
11:33:00,Yolanda,checkout
11:33:00,Melody,fruit
11:33:00,Elaine,dairy
11:33:00,Tonya,spices
11:33:00,Russell,dairy
11:34:00,Shane,spices
11:34:00,Gerald,drinks
11:34:00,Zachary,fruit
11:34:00,Deborah,fruit
11:34:00,Candice,drinks
11:34:00,Monica,dairy
11:35:00,Mario,fruit
11:35:00,Tanner,dairy
11:35:00,Brett,drinks
11:35:00,Noah,checkout
11:35:00,Kathy,fruit
11:35:00,Claire,fruit
11:35:00,Deborah,dairy
11:35:00,Virginia,spices
11:36:00,Jocelyn,checkout
11:36:00,Darryl,checkout
11:36:00,Claire,checkout
11:36:00,Damon,checkout
11:36:00,Tiffany,fruit
11:36:00,Candace,spices
11:36:00,Mitchell,fruit
11:36:00,Brian,fruit
11:36:00,Pamela,spices
11:37:00,Cynthia,dairy
11:37:00,Jody,checkout
11:37:00,Angela,checkout
11:37:00,Janet,fruit
11:37:00,Christine,spices
11:37:00,Riley,dairy
11:37:00,Joan,dairy
11:38:00,Joan,spices
11:38:00,Laurie,fruit
11:38:00,Justin,dairy
11:38:00,Cathy,fruit
11:38:00,Michelle,drinks
11:38:00,Claire,spices
11:39:00,Brad,checkout
11:39:00,Tyrone,dairy
11:39:00,Casey,spices
11:39:00,Doris,spices
11:39:00,Vickie,drinks
11:39:00,Anita,checkout
11:39:00,George,dairy
11:39:00,Lydia,drinks
11:39:00,Denise,dairy
11:39:00,Chelsey,spices
11:39:00,Corey,dairy
11:40:00,Jeff,drinks
11:40:00,Theresa,dairy
11:41:00,Alice,spices
11:41:00,Jeremy,drinks
11:42:00,Brady,drinks
11:42:00,Rhonda,dairy
11:42:00,Allison,dairy
11:42:00,Harold,drinks
11:42:00,Joanne,drinks
11:42:00,Laura,drinks
11:42:00,Nicolas,drinks
11:42:00,Mackenzie,dairy
11:42:00,Whitney,fruit
11:43:00,Joy,fruit
11:43:00,Desiree,dairy
11:43:00,Alexandria,checkout
11:43:00,Janet,drinks
11:43:00,Logan,fruit
11:43:00,Jose,spices
11:43:00,Anne,spices
11:43:00,Amy,drinks
11:43:00,Joanna,fruit
11:43:00,Jody,drinks
11:44:00,Felicia,dairy
11:44:00,Lance,spices
11:44:00,Kellie,dairy
11:44:00,Christian,fruit
11:45:00,Edward,drinks
11:45:00,Ryan,checkout
11:45:00,Erika,drinks
11:45:00,Eugene,drinks
11:45:00,Angie,dairy
11:45:00,Francisco,drinks
11:45:00,Jason,drinks
11:45:00,Parker,dairy
11:46:00,Renee,drinks
11:46:00,John,checkout
11:46:00,Bob,fruit
11:46:00,Felicia,drinks
11:46:00,Shawn,drinks
11:46:00,Vicki,spices
11:46:00,Glenda,spices
11:46:00,Sherri,drinks
11:47:00,Suzanne,dairy
11:47:00,George,checkout
11:47:00,Olivia,fruit
11:48:00,Melvin,drinks
11:48:00,Alyssa,checkout
11:48:00,Douglas,dairy
11:48:00,Dawn,dairy
11:48:00,Jason,drinks
11:48:00,Jacob,drinks
11:48:00,Cole,dairy
11:49:00,Melody,dairy
11:49:00,Kyle,drinks
11:49:00,Vanessa,checkout
11:49:00,Glenda,drinks
11:49:00,Jeanne,drinks
11:49:00,Gabrielle,spices
11:50:00,Aimee,checkout
11:50:00,Gerald,spices
11:50:00,Whitney,dairy
11:50:00,Kristie,dairy
11:51:00,Dale,checkout
11:51:00,Amanda,spices
11:51:00,Tonya,drinks
11:51:00,Ana,checkout
11:51:00,Tracie,checkout
11:51:00,Jeffery,dairy
11:51:00,Judy,fruit
11:51:00,Gabriella,spices
11:52:00,Douglas,spices
11:52:00,Ricky,spices
11:52:00,Amy,spices
11:52:00,Dana,fruit
11:52:00,Raymond,checkout
11:52:00,Jason,checkout
11:52:00,Sheryl,fruit
11:52:00,Steve,dairy
11:53:00,Corey,checkout
11:53:00,Casey,fruit
11:53:00,Claudia,fruit
11:53:00,Roy,spices
11:53:00,Cassandra,fruit
11:53:00,Kelly,fruit
11:53:00,Barry,drinks
11:53:00,Justin,drinks
11:54:00,Mackenzie,checkout
11:54:00,Daryl,dairy
11:54:00,Gloria,fruit
11:54:00,Natasha,drinks
11:54:00,Mitchell,drinks
11:54:00,Shawn,spices
11:54:00,Howard,dairy
11:55:00,Joyce,spices
11:55:00,Jason,checkout
11:55:00,Isabel,dairy
11:55:00,Stuart,checkout
11:55:00,Kaitlyn,dairy
11:55:00,Eugene,drinks
11:56:00,Toni,dairy
11:56:00,Guy,fruit
11:56:00,Tammie,spices
11:56:00,Dominic,dairy
11:56:00,Wayne,spices
11:56:00,Yvette,fruit
11:57:00,Justin,checkout
11:57:00,Alejandra,drinks
11:57:00,Deanna,dairy
11:57:00,Meagan,dairy
11:58:00,Carl,checkout
11:58:00,Sophia,drinks
11:58:00,Kirsten,spices
11:59:00,Jacob,fruit
11:59:00,Tommy,checkout
11:59:00,Timothy,drinks
11:59:00,Johnathan,fruit
11:59:00,Courtney,fruit
11:59:00,Robin,fruit
11:59:00,Raymond,fruit
11:59:00,Lindsay,drinks
11:59:00,Latoya,fruit
11:60:00,Kristie,drinks
11:60:00,Guy,fruit
11:60:00,Maureen,checkout
11:60:00,Javier,dairy
11:60:00,Danielle,fruit
11:60:00,Shelley,dairy
11:60:00,Edwin,spices
11:60:00,Jennifer,drinks
11:60:00,Tracy,drinks
12:1:00,Colton,drinks
12:1:00,Tanya,fruit
12:1:00,Joanna,drinks
12:1:00,Emily,fruit
12:1:00,Jean,fruit
12:1:00,Reginald,spices
12:1:00,Lacey,fruit
12:1:00,Garrett,drinks
12:2:00,Judy,fruit
12:2:00,Brandon,dairy
12:2:00,Lindsay,checkout
12:2:00,Roy,spices
12:2:00,Micheal,fruit
12:2:00,Candice,drinks
12:2:00,Alyssa,drinks
12:2:00,Melissa,fruit
12:2:00,Kyle,spices
12:3:00,Maxwell,spices
12:3:00,Christian,dairy
12:3:00,Joyce,drinks
12:3:00,Kenneth,dairy
12:3:00,Cynthia,spices
12:4:00,Stefanie,spices
12:4:00,Carrie,checkout
12:4:00,Latoya,checkout
12:4:00,Shirley,fruit
12:4:00,Dylan,drinks
12:4:00,Cynthia,spices
12:4:00,Howard,spices
12:4:00,Susan,fruit
12:4:00,Kerry,dairy
12:4:00,Desiree,spices
12:4:00,Seth,spices
12:4:00,Suzanne,drinks
12:5:00,Chase,checkout
12:5:00,Kellie,drinks
12:5:00,Bradley,checkout
12:5:00,Derrick,checkout
12:5:00,Leonard,dairy
12:5:00,Sandra,drinks
12:6:00,Jimmy,checkout
12:6:00,Robin,spices
12:6:00,Alex,drinks
12:6:00,Omar,checkout
12:6:00,Peggy,fruit
12:6:00,Claire,dairy
12:6:00,Edward,spices
12:6:00,Mike,spices
12:6:00,Evan,drinks
12:6:00,Sydney,fruit
12:7:00,Neil,fruit
12:7:00,Javier,checkout
12:7:00,Joanna,checkout
12:7:00,Anne,fruit
12:7:00,Robin,spices
12:7:00,Sally,dairy
12:8:00,Tom,dairy
12:8:00,Frederick,spices
12:8:00,Sally,drinks
12:8:00,Bob,drinks
12:8:00,Olivia,checkout
12:8:00,Mindy,checkout
12:8:00,Jeffery,spices
12:8:00,Robyn,dairy
12:8:00,Alejandro,dairy
12:8:00,Allen,spices
12:9:00,Caitlin,checkout
12:9:00,Dylan,checkout
12:9:00,Susan,dairy
12:9:00,Michele,fruit
12:9:00,Jade,fruit
12:9:00,Neil,dairy
12:9:00,Gene,drinks
12:9:00,Raven,drinks
12:10:00,Jillian,spices
12:10:00,Mark,spices
12:10:00,Norma,fruit
12:10:00,Cesar,drinks
12:10:00,Barry,spices
12:10:00,Melody,fruit
12:11:00,Bob,spices
12:11:00,Jenny,checkout
12:11:00,Melody,checkout
12:11:00,Cory,checkout
12:11:00,Tasha,dairy
12:11:00,Kyle,spices
12:11:00,Roger,dairy
12:11:00,Savannah,fruit
12:12:00,Jackie,dairy
12:12:00,Samuel,checkout
12:12:00,Angelica,fruit
12:12:00,Robyn,fruit
12:12:00,Gabrielle,checkout
12:12:00,Alec,checkout
12:12:00,Norma,drinks
12:12:00,Dakota,dairy
12:13:00,Alison,dairy
12:13:00,Kyle,checkout
12:13:00,Justin,drinks
12:14:00,Charles,dairy
12:14:00,Raven,spices
12:14:00,Mason,fruit
12:14:00,Harold,checkout
12:14:00,Ross,checkout
12:14:00,Terrance,drinks
12:14:00,Max,drinks
12:14:00,Jodi,dairy
12:14:00,Karla,drinks
12:14:00,Jeanette,fruit
12:15:00,Jean,checkout
12:15:00,Sophia,checkout
12:15:00,Jerome,drinks
12:15:00,Mary,dairy
12:15:00,Cynthia,checkout
12:15:00,Lee,drinks
12:15:00,Bridget,checkout
12:15:00,Ashlee,spices
12:15:00,Suzanne,dairy
12:15:00,Aaron,spices
12:15:00,Hunter,dairy
12:15:00,Juan,drinks
12:16:00,Jackie,checkout
12:16:00,Edward,drinks
12:16:00,Maxwell,dairy
12:16:00,Frances,drinks
12:16:00,Lance,drinks
12:16:00,Sylvia,checkout
12:16:00,Dominic,spices
12:16:00,Felicia,dairy
12:16:00,Erica,drinks
12:16:00,Terrence,spices
12:16:00,Penny,fruit
12:17:00,Elaine,spices
12:17:00,Shelley,dairy
12:17:00,Casey,checkout
12:17:00,Shane,checkout
12:17:00,Lydia,spices
12:17:00,Tricia,fruit
12:18:00,Angelica,drinks
12:18:00,Francisco,checkout
12:18:00,Mark,drinks
12:18:00,Evelyn,drinks
12:18:00,Clarence,drinks
12:18:00,Pamela,fruit
12:18:00,Fernando,dairy
12:18:00,Kylie,fruit
12:19:00,Grant,checkout
12:19:00,Judy,fruit
12:19:00,Whitney,fruit
12:19:00,Kendra,fruit
12:20:00,Amy,dairy
12:20:00,Laura,checkout
12:20:00,Beverly,fruit
12:20:00,Lisa,dairy
12:21:00,Yvette,dairy
12:21:00,Tonya,fruit
12:21:00,Brian,checkout
12:21:00,Tony,drinks
12:21:00,Cassandra,checkout
12:21:00,Cathy,fruit
12:22:00,Erika,checkout
12:22:00,Steve,checkout
12:22:00,Dominic,dairy
12:22:00,Jacob,dairy
12:22:00,Tristan,fruit
12:22:00,Mason,checkout
12:22:00,Tristan,checkout
12:22:00,Carmen,spices
12:22:00,Vickie,drinks
12:22:00,Gabriela,spices
12:22:00,Melinda,dairy
12:22:00,Scott,dairy
12:23:00,Courtney,drinks
12:23:00,Derek,checkout
12:23:00,Angel,dairy
12:23:00,Meredith,dairy
12:23:00,Sonya,dairy
12:23:00,Emily,fruit
12:23:00,Edward,drinks
12:24:00,Tristan,checkout
12:24:00,Gloria,checkout
12:24:00,Mitchell,checkout
12:24:00,Maxwell,drinks
12:24:00,Vicki,dairy
12:24:00,Judy,checkout
12:24:00,Raymond,checkout
12:24:00,Lydia,spices
12:25:00,Suzanne,checkout
12:25:00,Lisa,drinks
12:25:00,Brenda,fruit
12:25:00,Norman,checkout
12:25:00,Sally,spices
12:25:00,Brandi,fruit
12:25:00,Belinda,drinks
12:25:00,Victor,dairy
12:25:00,Meredith,dairy
12:26:00,Diamond,dairy
12:26:00,Alison,fruit
12:26:00,Darren,drinks
12:26:00,Vickie,fruit
12:26:00,Karla,checkout
12:26:00,Gabriela,drinks
12:26:00,Crystal,spices
12:26:00,Colin,drinks
12:26:00,Nicholas,dairy
12:26:00,Gerald,fruit
12:26:00,Anthony,drinks
12:27:00,Sheena,checkout
12:27:00,Dalton,spices
12:27:00,Glenda,drinks
12:27:00,Sheri,spices
12:28:00,Kerry,spices
12:28:00,Monica,checkout
12:28:00,Kellie,checkout
12:28:00,Joyce,spices
12:28:00,Stephanie,spices
12:28:00,Erica,dairy
12:28:00,Mckenzie,drinks
12:28:00,Bryan,dairy
12:29:00,Kellie,spices
12:29:00,Glenda,checkout
12:29:00,Jeremy,checkout
12:29:00,Michele,fruit
12:29:00,Mary,dairy
12:29:00,Patricia,drinks
12:29:00,Martha,fruit
12:30:00,Candice,checkout
12:30:00,Erik,checkout
12:30:00,Dave,checkout
12:30:00,Stefanie,dairy
12:30:00,Yvette,checkout
12:30:00,Gavin,dairy
12:30:00,Dana,drinks
12:30:00,Laura,drinks
12:30:00,Eric,fruit
12:31:00,Melody,checkout
12:31:00,Belinda,spices
12:31:00,Jody,checkout
12:31:00,Eugene,checkout
12:31:00,Russell,spices
12:31:00,Terry,spices
12:31:00,Jeffrey,drinks
12:31:00,Mario,drinks
12:32:00,Darin,drinks
12:32:00,Logan,drinks
12:32:00,Toni,checkout
12:32:00,Danielle,checkout
12:32:00,Sonya,fruit
12:32:00,Kenneth,drinks
12:32:00,Kathryn,dairy
12:33:00,Marcus,checkout
12:33:00,Alejandro,spices
12:33:00,Kylie,checkout
12:33:00,Alison,dairy
12:33:00,Beth,dairy
12:33:00,Lindsay,fruit
12:33:00,Kirk,spices
12:33:00,Brenda,fruit
12:34:00,Samuel,drinks
12:34:00,Deborah,fruit
12:34:00,Kristy,spices
12:34:00,Jackie,spices
12:34:00,Andrea,drinks
12:34:00,Jerry,fruit
12:34:00,Debbie,spices
12:35:00,Meagan,checkout
12:35:00,Yesenia,spices
12:35:00,Norma,spices
12:35:00,Gerald,checkout
12:35:00,Dave,drinks
12:35:00,Leonard,dairy
12:35:00,Janice,fruit
12:36:00,Denise,checkout
12:36:00,Vickie,spices
12:36:00,Jake,dairy
12:36:00,Mike,dairy
12:36:00,Judith,fruit
12:36:00,Anthony,fruit
12:37:00,Russell,checkout
12:37:00,Katie,spices
12:37:00,Autumn,drinks
12:37:00,Cathy,checkout
12:37:00,Bianca,fruit
12:37:00,Lynn,drinks
12:37:00,Raven,fruit
12:37:00,Stephanie,fruit
12:37:00,Luis,drinks
12:38:00,Courtney,fruit
12:38:00,Jennifer,spices
12:38:00,Eileen,fruit
12:38:00,Catherine,fruit
12:38:00,Marie,fruit
12:38:00,Deborah,checkout
12:38:00,Kellie,checkout
12:38:00,Douglas,fruit
12:39:00,Catherine,checkout
12:39:00,Courtney,checkout
12:39:00,Barry,checkout
12:39:00,Bianca,checkout
12:39:00,Shelia,drinks
12:40:00,Randy,drinks
12:40:00,Robin,checkout
12:40:00,Patricia,checkout
12:40:00,Terry,fruit
12:40:00,Nancy,spices
12:40:00,Lee,fruit
12:41:00,Jimmy,drinks
12:41:00,Jeff,fruit
12:41:00,Tonya,spices
12:41:00,Roy,drinks
12:41:00,Janet,spices
12:41:00,Tom,drinks
12:41:00,Dillon,checkout
12:41:00,Melvin,drinks
12:41:00,Todd,spices
12:41:00,Dakota,dairy
12:41:00,Harry,dairy
12:42:00,Eileen,checkout
12:42:00,Isaiah,checkout
12:42:00,Douglas,checkout
12:42:00,Danny,checkout
12:42:00,Dawn,dairy
12:42:00,Albert,drinks
12:42:00,Patty,spices
12:42:00,Gabrielle,drinks
12:43:00,Mario,checkout
12:43:00,Stanley,checkout
12:43:00,Alice,fruit
12:43:00,Sonya,checkout
12:43:00,Franklin,drinks
12:43:00,Tonya,dairy
12:43:00,Stacey,fruit
12:43:00,Gabriel,fruit
12:44:00,Jeanette,checkout
12:44:00,Bridget,checkout
12:44:00,Ronnie,drinks
12:44:00,Whitney,spices
12:44:00,Nathan,fruit
12:44:00,Omar,spices
12:44:00,Mckenzie,drinks
12:45:00,Tanya,checkout
12:45:00,Ronnie,checkout
12:45:00,Courtney,spices
12:45:00,Vicki,fruit
12:45:00,Christine,spices
12:46:00,Miranda,drinks
12:46:00,Jillian,checkout
12:46:00,Cesar,drinks
12:46:00,Marie,drinks
12:46:00,Damon,fruit
12:46:00,Cindy,fruit
12:47:00,Guy,drinks
12:47:00,Carmen,checkout
12:47:00,Jeffrey,checkout
12:47:00,Kenneth,fruit
12:47:00,Maxwell,fruit
12:47:00,Jared,fruit
12:47:00,Max,drinks
12:47:00,Rachael,drinks
12:47:00,Robyn,dairy
12:48:00,Karla,checkout
12:48:00,Eric,spices
12:48:00,Russell,dairy
12:48:00,Roger,spices
12:48:00,Brad,checkout
12:48:00,Deanna,spices
12:48:00,Kristopher,spices
12:48:00,Lorraine,spices
12:49:00,Craig,spices
12:49:00,Kaitlyn,drinks
12:49:00,Beverly,spices
12:49:00,Harry,fruit
12:50:00,Russell,drinks
12:50:00,Joann,dairy
12:50:00,Michele,checkout
12:50:00,Matthew,dairy
12:51:00,Rachael,checkout
12:51:00,Michele,dairy
12:51:00,Meredith,checkout
12:51:00,Tiffany,fruit
12:52:00,Melissa,spices
12:52:00,Harry,fruit
12:52:00,Connor,checkout
12:52:00,Allison,checkout
12:52:00,Raven,checkout
12:52:00,Dana,checkout
12:52:00,Isaiah,fruit
12:52:00,Tabitha,fruit
12:52:00,Roger,drinks
12:52:00,Nina,drinks
12:53:00,Omar,spices
12:53:00,Alison,spices
12:53:00,Ralph,fruit
12:53:00,Mike,drinks
12:53:00,Julie,fruit
12:53:00,Deborah,drinks
12:54:00,Maxwell,checkout
12:54:00,Bryan,checkout
12:54:00,Latoya,drinks
12:54:00,Sergio,checkout
12:54:00,Jennifer,drinks
12:54:00,Whitney,checkout
12:54:00,Sydney,spices
12:54:00,Whitney,fruit
12:54:00,Ashlee,fruit
12:55:00,Guy,drinks
12:55:00,Joan,drinks
12:55:00,Shirley,checkout
12:55:00,Meghan,checkout
12:55:00,Suzanne,drinks
12:55:00,Alexandra,spices
12:55:00,Riley,spices
12:55:00,Andres,drinks
12:55:00,Ryan,fruit
12:56:00,Alexandria,fruit
12:56:00,Stacey,fruit
12:56:00,Jared,dairy
12:56:00,Michele,drinks
12:56:00,Fernando,fruit
12:56:00,Matthew,drinks
12:56:00,Stacey,spices
12:56:00,Mia,dairy
12:57:00,Deanna,drinks
12:57:00,Terrence,checkout
12:57:00,Denise,dairy
12:57:00,Allison,spices
12:57:00,Deborah,dairy
12:57:00,Howard,dairy
12:57:00,Toni,dairy
12:58:00,Jim,checkout
12:58:00,Jack,spices
12:59:00,Riley,dairy
12:59:00,Omar,dairy
12:59:00,Isaac,spices
12:59:00,Sergio,spices
12:59:00,Leah,dairy
12:60:00,Craig,drinks
12:60:00,Heather,checkout
12:60:00,Jackson,checkout
12:60:00,Theresa,checkout
12:60:00,Alan,drinks
12:60:00,Cristina,dairy
13:1:00,Clinton,spices
13:1:00,Tina,fruit
13:1:00,Pamela,dairy
13:1:00,Candice,drinks
13:1:00,Peggy,checkout
13:1:00,Claire,checkout
13:1:00,Jared,fruit
13:1:00,Sonia,dairy
13:2:00,Evelyn,checkout
13:2:00,Vickie,checkout
13:2:00,Timothy,checkout
13:2:00,Jenna,drinks
13:2:00,Noah,checkout
13:2:00,Kellie,dairy
13:2:00,Peggy,dairy
13:2:00,Kristine,spices
13:3:00,Christina,spices
13:3:00,Penny,spices
13:3:00,Devin,drinks
13:3:00,Doris,checkout
13:3:00,Neil,checkout
13:3:00,Evan,drinks
13:3:00,Wesley,drinks
13:3:00,Amber,spices
13:4:00,Sarah,spices
13:4:00,Martha,drinks
13:4:00,Sergio,spices
13:4:00,Tonya,dairy
13:4:00,Erika,dairy
13:4:00,Daniel,fruit
13:4:00,Kellie,fruit
13:4:00,Cameron,spices
13:4:00,Kiara,drinks
13:4:00,Savannah,spices
13:4:00,Kenneth,drinks
13:4:00,Jeff,drinks
13:5:00,Alice,dairy
13:5:00,Stacey,checkout
13:5:00,Frances,fruit
13:5:00,Becky,spices
13:5:00,Tracey,fruit
13:5:00,Manuel,fruit
13:5:00,Jody,drinks
13:5:00,Jasmin,drinks
13:6:00,Felicia,checkout
13:6:00,Jonathan,fruit
13:6:00,Ruben,dairy
13:6:00,Frances,drinks
13:6:00,Peter,dairy
13:7:00,Kaylee,checkout
13:7:00,Michele,checkout
13:7:00,Alyssa,checkout
13:7:00,Jacob,checkout
13:7:00,Nina,fruit
13:7:00,Cristina,drinks
13:7:00,Dwayne,dairy
13:7:00,Alvin,fruit
13:7:00,Dalton,fruit
13:8:00,Tonya,fruit
13:8:00,Alice,drinks
13:8:00,Alfred,drinks
13:8:00,Shawna,spices
13:8:00,Nina,fruit
13:8:00,Gerald,drinks
13:8:00,Kathy,drinks
13:8:00,Don,fruit
13:8:00,Kaylee,dairy
13:8:00,Mary,drinks
13:8:00,Hailey,spices
13:9:00,Alice,dairy
13:9:00,Victor,checkout
13:9:00,Lee,dairy
13:9:00,Brandi,checkout
13:9:00,Colin,checkout
13:9:00,Gabrielle,checkout
13:9:00,Sherri,spices
13:9:00,Timothy,fruit
13:10:00,Cindy,checkout
13:10:00,Gavin,checkout
13:10:00,Penny,checkout
13:10:00,Jose,fruit
13:10:00,Timothy,dairy
13:11:00,Brandi,dairy
13:11:00,Tiffany,drinks
13:11:00,Ashlee,dairy
13:11:00,Hannah,fruit
13:11:00,Carl,fruit
13:11:00,Kari,spices
13:12:00,Justin,checkout
13:12:00,Bernard,spices
13:12:00,Desiree,checkout
13:12:00,Jillian,checkout
13:12:00,Geoffrey,dairy
13:12:00,Tammy,dairy
13:13:00,Kristine,dairy
13:13:00,Rhonda,fruit
13:13:00,Katherine,dairy
13:14:00,Judy,dairy
13:14:00,Scott,checkout
13:14:00,Guy,fruit
13:14:00,Parker,dairy
13:14:00,Bryan,drinks
13:15:00,Bob,dairy
13:15:00,Neil,checkout
13:15:00,Beverly,checkout
13:15:00,Yvette,checkout
13:15:00,Dale,dairy
13:15:00,Kenneth,spices
13:15:00,Andrea,dairy
13:15:00,Allen,fruit
13:16:00,Bradley,spices
13:16:00,Edward,checkout
13:16:00,Robyn,dairy
13:16:00,Tracy,checkout
13:16:00,Riley,checkout
13:16:00,Tyler,drinks
13:16:00,Carly,dairy
13:16:00,Jeffrey,dairy
13:16:00,Fernando,dairy
13:17:00,Joyce,drinks
13:17:00,Daniel,fruit
13:17:00,Victor,dairy
13:17:00,Nathan,drinks
13:17:00,Jackson,spices
13:18:00,Jose,checkout
13:18:00,Russell,checkout
13:18:00,Sergio,drinks
13:18:00,Alice,checkout
13:18:00,Gene,spices
13:18:00,Fernando,checkout
13:18:00,Nathan,spices
13:18:00,Lauren,fruit
13:18:00,Terrance,spices
13:18:00,Rachael,fruit
13:19:00,Connor,checkout
13:19:00,Melissa,spices
13:19:00,Charles,drinks
13:19:00,Shelia,spices
13:19:00,Haley,dairy
13:19:00,Victoria,fruit
13:19:00,Pam,drinks
13:20:00,Kimberly,checkout
13:20:00,Whitney,dairy
13:20:00,Stacey,checkout
13:20:00,Jon,fruit
13:21:00,Claudia,checkout
13:21:00,Joy,dairy
13:21:00,Maxwell,spices
13:21:00,Aaron,dairy
13:21:00,Katherine,fruit
13:21:00,Erica,drinks
13:22:00,Dwayne,checkout
13:22:00,Sandra,fruit
13:22:00,Debbie,dairy
13:22:00,Tonya,dairy
13:22:00,Ann,fruit
13:22:00,Greg,dairy
13:22:00,Erik,drinks
13:23:00,Joyce,checkout
13:23:00,Martha,fruit
13:23:00,Brad,fruit
13:23:00,Leon,dairy
13:23:00,Don,dairy
13:23:00,Alan,drinks
13:23:00,Mark,fruit
13:24:00,Warren,drinks
13:24:00,Jody,checkout
13:24:00,Evan,spices
13:24:00,Robin,dairy
13:24:00,Nina,spices
13:24:00,Meredith,drinks
13:24:00,Rita,drinks
13:24:00,Marc,dairy
13:24:00,Maria,drinks
13:25:00,Madeline,checkout
13:25:00,Alan,fruit
13:25:00,Teresa,drinks
13:25:00,Alex,checkout
13:25:00,Amber,fruit
13:25:00,Erica,checkout
13:25:00,Steven,drinks
13:25:00,Jasmine,drinks
13:26:00,Hector,spices
13:26:00,Jack,spices
13:26:00,Robin,drinks
13:26:00,Tamara,fruit
13:26:00,Joy,spices
13:26:00,Mike,fruit
13:27:00,Gene,drinks
13:27:00,Tony,checkout
13:27:00,Lydia,checkout
13:27:00,Tom,fruit
13:27:00,Timothy,spices
13:27:00,Carmen,dairy
13:27:00,Ashlee,dairy
13:27:00,Tammie,drinks
13:28:00,Cameron,fruit
13:28:00,Wayne,fruit
13:28:00,Max,checkout
13:28:00,Cynthia,drinks
13:28:00,Brandi,checkout
13:28:00,Drew,spices
13:29:00,Rodney,checkout
13:29:00,Lance,spices
13:29:00,Dalton,dairy
13:29:00,Melissa,fruit
13:29:00,Shaun,drinks
13:29:00,Bridget,drinks
13:29:00,Philip,fruit
13:30:00,Tony,checkout
13:30:00,Isaiah,checkout
13:30:00,Edwin,dairy
13:30:00,Mitchell,dairy
13:30:00,Christy,fruit
13:30:00,Becky,fruit
13:30:00,George,drinks
13:31:00,Briana,drinks
13:31:00,Savannah,fruit
13:31:00,Cindy,checkout
13:31:00,Alexa,fruit
13:31:00,Clayton,dairy
13:32:00,Matthew,fruit
13:32:00,Jeff,dairy
13:32:00,Kristy,dairy
13:32:00,Tonya,drinks
13:32:00,Tina,checkout
13:32:00,Douglas,checkout
13:32:00,Alejandro,drinks
13:32:00,Tami,spices
13:33:00,Isaac,checkout
13:33:00,Edward,fruit
13:33:00,Mckenzie,dairy
13:33:00,Jose,fruit
13:33:00,Mikayla,spices
13:33:00,Megan,drinks
13:33:00,Brian,dairy
13:33:00,Olivia,fruit
13:34:00,Aaron,checkout
13:34:00,Lynn,dairy
13:34:00,Beverly,spices
13:34:00,Carlos,dairy
13:34:00,April,fruit
13:35:00,Bob,checkout
13:35:00,Latoya,checkout
13:35:00,Teresa,checkout
13:35:00,Pam,dairy
13:35:00,Colin,spices
13:35:00,Jenna,spices
13:35:00,Melinda,dairy
13:36:00,Denise,checkout
13:36:00,Jasmin,checkout
13:36:00,Max,checkout
13:36:00,Colton,checkout
13:36:00,Harold,spices
13:36:00,Bryce,spices
13:37:00,Deborah,checkout
13:37:00,Cindy,dairy
13:37:00,Spencer,checkout
13:37:00,Max,drinks
13:37:00,Reginald,spices
13:38:00,Judy,drinks
13:38:00,Matthew,checkout
13:38:00,Roy,dairy
13:38:00,Lauren,checkout
13:38:00,Yvette,fruit
13:38:00,Sophia,fruit
13:38:00,Terrance,spices
13:38:00,Dorothy,dairy
13:39:00,Jennifer,checkout
13:39:00,Seth,drinks
13:39:00,Guy,checkout
13:39:00,Drew,dairy
13:39:00,Tasha,spices
13:39:00,Carlos,drinks
13:40:00,Belinda,drinks
13:40:00,Carmen,drinks
13:40:00,Jamie,spices
13:41:00,Clayton,drinks
13:41:00,Vicki,dairy
13:41:00,Angel,dairy
13:42:00,Kerry,fruit
13:42:00,Drew,spices
13:42:00,Gerald,checkout
13:42:00,Laurie,checkout
13:42:00,Ashlee,checkout
13:42:00,Pedro,fruit
13:43:00,Olivia,fruit
13:43:00,Kellie,dairy
13:43:00,Rachael,checkout
13:43:00,Kellie,checkout
13:43:00,Randy,drinks
13:43:00,Patrick,drinks
13:43:00,Dana,dairy
13:44:00,Jake,spices
13:44:00,Joann,checkout
13:44:00,Roger,dairy
13:44:00,Wayne,spices
13:44:00,Dalton,fruit
13:44:00,Tabitha,dairy
13:44:00,Adrienne,checkout
13:44:00,Brady,dairy
13:44:00,Faith,dairy
13:45:00,Autumn,checkout
13:45:00,Michelle,spices
13:45:00,Mallory,dairy
13:45:00,Carly,fruit
13:45:00,Marie,spices
13:45:00,James,dairy
13:45:00,Manuel,checkout
13:45:00,Caroline,spices
13:45:00,Samuel,spices
13:45:00,Brandi,drinks
13:45:00,Latoya,spices
13:46:00,Philip,checkout
13:46:00,Andres,checkout
13:46:00,Lisa,checkout
13:46:00,Christian,spices
13:46:00,Dakota,fruit
